fan_id,tiempo_entre_llegadas_min,tiempo_venta_min,tiempo_llegada_abs_min
61,0.04308367188062507,0.19749455774548266,3.0005799253439327
62,0.040778097376661104,1.0066069261230386,3.0413580227205936
63,0.06325194439299722,0.6600793244735156,3.104609967113591
64,0.023555588754773288,0.11327484027069903,3.1281655558683643
65,0.03416726030071062,0.12334374446143105,3.162332816169075
66,0.02758110866700394,0.032817151292884095,3.189913924836079
67,0.12324464451164124,0.023384784185625267,3.31315856934772
68,0.17753800155524113,0.07793331827615921,3.490696570902961
69,0.02903839656089188,0.503665486483133,3.519734967463853
70,0.00795175725280614,0.10575090148127228,3.5276867247166592
71,0.023719839248295942,0.16723656990363,3.5514065639649552
72,0.020283435132608663,0.196324977362994,3.571689999097564
73,0.018448061911537125,0.09826683342840911,3.590138061009101
74,0.015432617659395135,0.11981284910174793,3.6055706786684962
75,0.08144108685918809,0.0005171737560406786,3.6870117655276844
76,0.08547348470266869,0.8368741119094149,3.772485250230353
77,0.012916385062328995,0.10895129375076205,3.785401635292682
78,0.051170858217450946,0.06461481314649853,3.8365724935101326
79,0.059940752591088,0.04844047648961183,3.896513246101221
80,0.03840560443375111,0.39844691272508287,3.934918850534972
81,0.12988152248181803,0.17508631002627628,4.06480037301679
82,0.033105723130531256,0.18129559407733037,4.097906096147321
83,0.11072570475150888,0.22276968799280672,4.20863180089883
84,0.025920823626739642,0.01750532062132503,4.23455262452557
85,0.0024394518675061195,0.011508384838875086,4.236992076393076
86,0.024796273702792856,0.4365207142032302,4.261788350095869
87,0.028519103016822117,0.553786145331642,4.290307453112691
88,0.014660641840603365,0.015210166072108358,4.304968094953294
89,0.010934735468301551,0.20048008285721558,4.315902830421595
90,0.012333360464942128,0.23063619580501718,4.328236190886537
91,0.1132162838552316,0.09076207891724611,4.4414524747417685
92,0.0014126691958340955,0.213464625203628,4.442865143937603
93,0.03703001703198918,0.059535277815310345,4.479895160969591
94,0.02205441385248091,0.010783183292348788,4.501949574822072
95,0.11236048434334621,0.06315105811734444,4.614310059165419
96,0.0830824874692393,0.17924806542167157,4.697392546634658
97,0.05775936154832012,0.20313352770078574,4.755151908182978
98,0.004485099245107079,0.2350361413223919,4.759637007428085
99,0.021374110035350755,0.1268134279608361,4.781011117463436
100,0.004505259475595086,0.18802571220393785,4.7855163769390305
101,0.016324416529399456,0.6279504356490794,4.80184079346843
102,0.028486004473679463,0.5430239798125329,4.830326797942109
103,0.05772059435235072,0.458355308208954,4.88804739229446
104,0.1225919139291545,0.2238820594212783,5.010639306223615
105,0.025874234024463705,0.05108010714329139,5.0365135402480785
106,0.015339728347149226,0.015810876368643804,5.051853268595227
107,0.057628367731566425,0.6122740336243204,5.109481636326794
108,0.04704480402780112,0.270838773176759,5.156526440354595
109,0.13254021792513992,1.4148869600498102,5.289066658279735
110,0.10466873815901959,0.05529723065232676,5.393735396438754
111,0.10695879009693368,0.1403382780002199,5.5006941865356875
112,0.04043275653359297,0.14000362522937795,5.541126943069281
113,0.13298913860815384,0.3289023184108006,5.674116081677434
114,0.015220728926193312,0.2326662842960343,5.689336810603628
115,0.007375705258269393,0.16937511343293568,5.696712515861897
116,0.00290189845104918,0.18147042113862077,5.699614414312946
117,0.08698016075041255,0.00047304368387705224,5.786594575063359
118,0.017034468016093384,0.036965353918006,5.803629043079452
119,0.042353875725114516,0.048885522519552624,5.845982918804567
120,0.07654274586561732,0.2898710779792438,5.922525664670184
121,0.05674925746986536,0.2660206140912506,5.979274922140049
122,0.08688586698124973,0.5672270812952045,6.066160789121299
123,0.02496263479771547,0.12394032248772412,6.091123423919014
124,0.05691397566777256,0.2818223732957301,6.148037399586786
125,0.07924188409316589,0.05904223757563064,6.227279283679952
126,0.03143402667130894,0.2340622484907511,6.25871331035126
127,0.02602379364393812,0.11172830789484928,6.284737103995199
128,0.012688555450101412,0.19555120420981006,6.297425659445301
129,0.04011841556494938,0.07897031823408665,6.33754407501025
130,0.09348157422163034,0.3165632804662961,6.43102564923188
131,0.13718546784282423,0.2970933921601993,6.568211117074704
132,0.001870056635977531,0.003996222440967431,6.570081173710682
133,0.0748983850226798,0.26153805814628694,6.644979558733362
134,0.03617811328496741,0.12046443521604135,6.68115767201833
135,0.015395000126080189,0.05775316363324099,6.69655267214441
136,0.09590422090650823,0.30479355952968085,6.792456893050918
137,0.08111802024069673,0.34006045786493505,6.873574913291615
138,0.06758094959026993,0.2863620049551466,6.941155862881885
139,0.016025282034911353,0.18497869576786258,6.957181144916796
140,0.007948447944514282,0.16606062029233049,6.96512959286131
141,0.011517350240286444,0.30916502476454466,6.9766469431015965
142,0.018245869426950733,0.5589073689660999,6.994892812528548
143,0.018046817353569986,0.39479955071176553,7.012939629882117
144,0.09257858799984271,0.09209730436427782,7.1055182178819605
145,0.027021097815372003,0.17676915324012668,7.132539315697333
146,0.011281414374687656,0.09657522864651098,7.1438207300720205
147,0.06956357163448781,0.09873162760178934,7.213384301706508
148,0.07400004741126169,0.08490093882877482,7.28738434911777
149,0.07109385869225733,0.04753783551732006,7.358478207810027
150,0.05258707099762216,0.0033488706143548286,7.411065278807649
151,0.0035827280897922018,0.13761694254145937,7.4146480068974405
152,0.06052785876982082,0.18210981746554264,7.4751758656672616
153,0.15004063280790603,0.9937715643048968,7.625216498475168
154,0.04949848893213455,0.26532860859172175,7.674714987407302
155,0.021515783899139034,0.19901399256039004,7.696230771306442
156,0.005563938467008301,0.028402586024053305,7.70179470977345
157,0.007638390303401738,0.6896940572956063,7.709433100076852
158,0.1471360073139992,0.046705012655047354,7.856569107390851
159,0.0898446453453222,0.5326752737141801,7.946413752736174
160,0.05516226534047289,0.03300244932060202,8.001576018076646
161,0.14215380157166554,0.48921709527702845,8.143729819648312
162,0.11558448497538448,0.16732188124962893,8.259314304623697
163,0.01750425384028718,1.235855042105354,8.276818558463983
164,0.052014014662621205,0.6458256582347119,8.328832573126604
165,0.11992583519035203,0.24015632252278898,8.448758408316957
166,0.006913287282184106,1.112043550892576,8.455671695599142
167,0.06419364883185336,0.0410855604166851,8.519865344430995
168,0.012444114262512492,0.21008673842767717,8.532309458693508
169,0.039014860220051524,0.2772092771498953,8.57132431891356
170,0.1385428694379043,0.10735740992543195,8.709867188351463
171,0.004563324528309239,0.4341070353708696,8.714430512879773
172,0.006097065936937141,0.1620444531012124,8.720527578816709
173,0.00576413884289411,0.5158421328803682,8.726291717659603
174,0.04356976211151302,0.20636812649980146,8.769861479771116
175,0.0079681035350826,0.01920806106021907,8.777829583306199
176,0.04000317833054781,0.3768801153680671,8.817832761636746
177,0.13359796451167608,0.20976230176481722,8.951430726148422
178,0.264434860570793,0.013516070659640502,9.215865586719215
179,0.005223415362408855,0.044955425643987273,9.221089002081623
180,0.001309570182367676,0.22008972872441995,9.222398572263991
181,0.046180366650987875,0.15987159936803352,9.26857893891498
182,0.0026066615421209104,0.19897066824996854,9.2711856004571
183,0.0692857587592188,0.2550184202551627,9.340471359216318
184,0.04367168237707432,0.3599536771713692,9.384143041593392
185,0.022885580360218757,0.7414595198760542,9.40702862195361
186,0.00855556409827303,0.18889661701371938,9.415584186051884
187,0.03859860404802482,0.007220280861352231,9.454182790099908
188,0.025075547124852066,0.021094932831072558,9.47925833722476
189,0.02099711532483006,0.253266109236632,9.50025545254959
190,0.04642834468213916,0.057404543274330436,9.54668379723173
191,0.04221116669875184,0.15963189207553855,9.588894963930482
192,0.2899183610691682,0.09004535848334286,9.87881332499965
193,0.019158825737724657,0.02930546817171122,9.897972150737374
194,0.08549544948024607,0.5570595566267674,9.98346760021762
195,0.1069168550710935,0.10520071834847225,10.090384455288714
196,0.003706370418589294,0.023692783681581973,10.094090825707303
197,0.02422071476965243,0.08099871132829965,10.118311540476956
198,0.09412779940541063,0.24970366597917237,10.212439339882367
199,0.05768004875869424,0.7745810352831635,10.270119388641062
200,0.04151274877421587,0.46821268643787395,10.311632137415277
201,0.03958600685789645,0.34032609950322174,10.351218144273174
202,0.061150538057946985,0.08695957085993791,10.41236868233112
203,0.01966733542080247,0.23029655826910508,10.432036017751923
204,0.00251637268428114,0.7402268350677697,10.434552390436204
205,0.003985568985433165,0.3100357073632459,10.438537959421637
206,0.23354427357710122,0.5292185766358644,10.672082232998738
207,0.062187890634894716,0.06961775206806971,10.734270123633634
208,0.042836179634791666,0.2524538325235668,10.777106303268425
209,0.02833494173297746,0.5019460669720545,10.805441245001402
210,0.05065037291684399,0.14706357873291062,10.856091617918246
211,0.04105796252370673,0.3099601347296926,10.897149580441953
212,0.08413525955539237,0.06486031872268544,10.981284839997345
213,0.05313457970908149,0.014105166472446772,11.034419419706426
214,0.02101881610405798,0.01653258441575092,11.055438235810485
215,0.042000716151780276,0.44151045340429634,11.097438951962264
216,0.0013009255270684582,0.00889723850614189,11.098739877489333
217,0.013363320565294615,0.41083288901421156,11.112103198054628
218,0.05337300169505163,0.28363275571939045,11.16547619974968
219,0.001095694365336626,0.2275778122932699,11.166571894115016
220,0.031523930410389554,0.007574282640832858,11.198095824525405
221,0.013248744019037457,0.03553541617274,11.211344568544442
222,0.09182796674255872,0.135626675513232,11.303172535287
223,0.0017979769720373859,0.1563280128612252,11.304970512259038
224,0.15235300486015355,0.33714639453978246,11.45732351711919
225,0.09373959944268737,0.37049405115115674,11.551063116561878
226,0.046012716182670756,0.1118348880363597,11.59707583274455
227,0.12020406141796403,0.15163761820330737,11.717279894162512
228,0.00258090479557642,0.2398893400004039,11.71986079895809
229,0.06054474298703284,0.023874599588121197,11.780405541945122
230,0.010777777270231445,0.14603569473867872,11.791183319215353
231,0.049557911340208226,0.09992643044090024,11.840741230555562
232,0.070775923713083,0.5369028931804835,11.911517154268644
233,0.07213642228604343,0.266000217011146,11.983653576554687
234,0.01702998057755038,0.051291219859207725,12.000683557132238
235,0.037186066343024675,0.12742823164165143,12.037869623475263
236,0.016577218999875364,1.014690202789695,12.054446842475139
237,0.034657987031019834,0.01352412995747401,12.089104829506159
238,0.02429962807815688,0.0306156416494512,12.113404457584316
239,0.036844362374221035,0.5246805553937042,12.150248819958538
240,0.07845457572505181,0.1543181822386743,12.22870339568359
241,0.004046597562140574,0.19544804528762982,12.232749993245731
242,0.06670858603569435,0.03487872107544506,12.299458579281426
243,0.0700044068090244,0.11278213590096663,12.36946298609045
244,0.01301273435566065,0.7048735866025799,12.382475720446111
245,0.026000875755719,0.10420561696095075,12.40847659620183
246,0.2632690385387097,0.9915746825040505,12.671745634740539
247,0.07088566730992733,0.07911115617451442,12.742631302050466
248,0.008241013465220354,0.12385730258887609,12.750872315515686
249,0.023067976139798264,0.018348683938597267,12.773940291655483
250,0.020209976635596826,0.03630765233916506,12.79415026829108
251,0.020309030764922173,0.013972519749980419,12.814459299056002
252,0.003279340195600556,0.2784011385852284,12.817738639251603
253,0.05034760527903451,0.06835266839106535,12.868086244530637
254,0.06962777243891825,0.14575465410570296,12.937714016969556
255,0.025648226002298487,0.002878038829949943,12.963362242971854
256,0.008125834101618752,0.03831109641337692,12.971488077073474
257,0.04214267911816147,0.206786252737209,13.013630756191635
258,0.01313919418553112,0.5094030213032259,13.026769950377165
259,0.007041096863153891,0.4966275150906385,13.033811047240318
260,0.001499459167572759,0.06037430891876283,13.03531050640789
261,0.02038663499513345,0.051614785988057334,13.055697141403025
262,0.014953953964246447,0.3865168781221797,13.070651095367271
263,0.02375094629944799,0.5459118363640033,13.094402041666719
264,0.0224660086135448,0.10740741954795684,13.116868050280264
265,0.3368517027214113,0.09619209300617856,13.453719753001675
266,0.08245033158175513,0.09754500831535914,13.53617008458343
267,0.03558332954136114,0.6978923377340698,13.57175341412479
268,0.008601118616030013,0.00017913258523843064,13.58035453274082
269,0.057831446171325664,0.38337855142007876,13.638185978912146
270,0.030177901784546553,0.14274945645541115,13.668363880696692
271,0.008310290067438249,0.2321145030806159,13.67667417076413
272,0.04293892289630438,0.2908081515449058,13.719613093660435
273,0.016178469190951204,0.21983948294514027,13.735791562851386
274,0.006066402300864453,0.16599858354188896,13.741857965152251
275,0.06765774757278509,0.04326372677097983,13.809515712725036
276,0.05813858944984002,1.1162208646702638,13.867654302174875
277,0.060079182896741606,0.6569287161674396,13.927733485071617
278,0.02025538067580454,0.426439189314796,13.947988865747421
279,0.03207787445633396,0.4923139845011605,13.980066740203755
280,0.07239610583786907,0.3265420287969744,14.052462846041625
281,0.04018623076401145,0.22383442368446405,14.092649076805635
282,0.16712100837168578,0.2976024488243326,14.25977008517732
283,0.06810731013484171,0.34486235415967514,14.327877395312163
284,0.006793073654959486,0.27816724480245264,14.334670468967122
285,0.06850038370794466,0.15070275405591432,14.403170852675066
286,0.021887436756112988,0.6148963261968045,14.42505828943118
287,0.029404632955492963,0.2267045201086761,14.454462922386673
288,0.011454376784329118,0.04894919136272967,14.465917299171002
289,0.01224610117339607,0.20673064380160258,14.478163400344398
290,0.00723564379689914,0.1959225504825955,14.485399044141298
291,0.012247698442305882,0.778429678209369,14.497646742583603
292,0.029987475684611666,0.24211448322113496,14.527634218268215
293,0.02446681383348526,0.5639711067941541,14.5521010321017
294,0.004776925278125045,0.10389153824875978,14.556877957379825
295,0.036376975637306186,0.4873121087843651,14.593254933017132
296,0.07946360616767051,0.09218664014832426,14.672718539184803
297,0.04574573986860148,0.34633674877915227,14.718464279053405
298,0.03905039130724424,0.20111967305898074,14.75751467036065
299,0.10023830597747681,0.0958898617099547,14.857752976338126
300,0.023520190529988227,0.0021637835063380373,14.881273166868114
301,0.03489633276384962,0.21939044494123752,14.916169499631964
302,0.06283722211406603,0.10470146122444508,14.97900672174603
303,0.10502927229577515,0.041742012671660694,15.084035994041805
304,0.010881799507231601,0.14336046186558957,15.094917793549037
305,0.010643225435409503,0.023631529418666006,15.105561018984446
306,0.05095672552901231,0.0046518949058735656,15.156517744513458
307,0.025614901952697472,0.04573033339643051,15.182132646466156
308,0.10883672607872441,0.6267491568937734,15.29096937254488
309,0.007140983317270894,0.05245883584283178,15.298110355862152
310,0.04210434567520019,0.07768343966530834,15.340214701537352
311,0.02830560358858731,0.40614286051159304,15.368520305125939
312,0.28137274894334546,0.3124669636022541,15.649893054069285
313,0.034037565349655616,0.2937829587813756,15.68393061941894
314,0.01938270082374469,0.1785943391199578,15.703313320242684
315,0.004140030869182861,0.37752024349375496,15.707453351111866
316,0.036330011557127916,0.4375400124449356,15.743783362668994
317,0.06543576043122197,0.13528772612417705,15.809219123100217
318,0.011079798254914825,0.1913499234374041,15.820298921355132
319,0.04743635962150693,0.04872033556588456,15.867735280976639
320,0.08428798152773637,0.09918375211638583,15.952023262504376
321,0.14308686548591915,0.10199081518760633,16.095110127990296
322,0.051905526748248665,0.3111727259913236,16.147015654738546
323,0.0391330346361525,0.3584548498816589,16.186148689374697
324,0.002152129204726297,0.24682529111421217,16.188300818579425
325,0.0005703150997002632,0.08682537452686433,16.188871133679125
326,0.03951879383780945,0.3782826616533314,16.228389927516936
327,0.0031060867649715606,0.5712050490949354,16.23149601428191
328,0.056798777234512016,0.14681450991863562,16.28829479151642
329,0.022467012517606903,0.23535260433861863,16.310761804034026
330,0.04697358697699409,0.2717169724786032,16.35773539101102
331,0.003320661288373101,0.010912998340775712,16.361056052299393
332,0.025864064618856288,0.5383150708021432,16.386920116918247
333,0.016465240748932037,0.03794123522334325,16.40338535766718
334,0.00533554404327062,0.13543791929326776,16.40872090171045
335,0.04152340495626077,0.5850402353168489,16.45024430666671
336,0.011746782137639543,0.2140859095165862,16.46199108880435
337,0.0360365027092931,0.054851500022293456,16.498027591513644
338,0.028475328256080713,0.05456806826864833,16.526502919769726
339,0.09366723525386755,0.09366235583166367,16.620170155023594
340,0.025798281321912205,0.38539959965320675,16.645968436345505
341,0.10873501213480125,0.11480376537138165,16.754703448480306
342,0.02185401471214178,0.08755743652675382,16.776557463192447
343,0.0043724730918855955,0.49161707853352943,16.78092993628433
344,0.0038731321360302193,0.7618151893024824,16.78480306842036
345,0.010771913729887918,1.0495190116059236,16.795574982150246
346,0.04086357691244313,0.2692375902895014,16.83643855906269
347,0.014672631940965518,0.48287634433713467,16.851111191003653
348,0.026904792381631654,0.009013356376111782,16.878015983385286
349,0.08837002165896499,0.15728004361426579,16.96638600504425
350,0.043582527177852055,0.04821348172958971,17.0099685322221
351,0.02906954952754752,0.8553593970682829,17.03903808174965
352,0.04698590044837582,0.03814279988744325,17.086023982198025
353,0.04726659575370884,0.05576113851198364,17.133290577951733
354,0.015592520146071981,0.7602061707655025,17.148883098097805
355,0.052648572417849586,1.0565781856140914,17.201531670515653
356,0.0012086752443516884,0.3952452789325505,17.202740345760006
357,0.005527803706534149,0.16648266022279312,17.20826814946654
358,0.041315691443146674,0.0299670129448187,17.249583840909686
359,0.0021154457866779017,0.47031311275251103,17.251699286696365
360,0.023231477129029232,0.2779084034244909,17.274930763825395
361,0.05009136591436334,0.23616688955016887,17.325022129739757
362,0.19607245263802892,0.3058553507321149,17.521094582377785
363,0.051244035203593385,0.1614737856996147,17.572338617581376
364,0.007264221235762958,0.17772594699963015,17.579602838817138
365,0.03681006572980213,0.04330695232896005,17.61641290454694
366,0.002146189836170618,0.12624187831551464,17.618559094383112
367,0.008186243337078267,0.25470928090736433,17.62674533772019
368,0.04762714867078839,0.24187823401824657,17.67437248639098
369,0.13903873099286407,0.028869401936907995,17.813411217383845
370,0.007806773026205298,0.41759262823505805,17.82121799041005
371,0.009931996262950236,0.02778142045670074,17.831149986673
372,0.25141806196054833,0.1401562983566109,18.08256804863355
373,0.05878454945029681,0.13052816287982652,18.14135259808385
374,0.003549297182385065,0.05674215418542646,18.144901895266234
375,0.061420169553724126,0.13766582357011806,18.206322064819958
376,0.009596428240502858,0.07478658758011895,18.21591849306046
377,0.07161961777412176,0.36446193910271346,18.287538110834582
378,0.07621669647160069,0.4014456840338198,18.363754807306183
379,0.03772113512751227,0.2678662772922568,18.401475942433695
380,0.016002965049191693,0.11886595439683262,18.417478907482888
381,0.06298078265272718,0.09813029388409167,18.480459690135614
382,0.002007028256353248,0.2968028023355696,18.48246671839197
383,0.05723510759512618,0.5916723498935497,18.539701825987095
384,0.08681879456969517,0.03068527689602902,18.62652062055679
385,0.07015959618363622,0.49379618828364874,18.696680216740425
386,0.0012272968984929676,0.07192675595845502,18.697907513638917
387,0.18448005580040552,0.05117903960403857,18.882387569439324
388,0.14761816192832378,0.030477413292780826,19.03000573136765
389,0.14063241731610432,0.17962792804847574,19.170638148683754
390,0.07791065097863788,0.14261543519613226,19.24854879966239
391,0.044148886990420015,0.06997619126146659,19.29269768665281
392,0.11344668052262266,0.11783547402047978,19.406144367175433
393,0.015786455147510862,0.21947243051520682,19.421930822322942
394,0.006867841422982715,0.051685918370750275,19.428798663745926
395,0.08145420118815805,0.21622863425616318,19.510252864934085
396,0.034666671975296194,0.14193544526001797,19.54491953690938
397,0.09340942527328172,0.39464037308757305,19.638328962182662
398,0.07477470364161015,0.04321049620835158,19.71310366582427
399,0.0006096879974521088,0.0913661556733051,19.713713353821724
400,0.012466460354349479,0.3021027656685508,19.726179814176074
401,0.11991240117040508,0.2373705671045339,19.84609221534648
402,0.16078394781714814,0.10285178597129051,20.00687616316363
403,0.018359922823583567,0.022494618174363403,20.025236085987213
404,0.01674879118258839,0.0312798834055283,20.041984877169803
405,0.006644132039163424,0.341410504423736,20.048629009208966
406,0.14056230310202508,0.05466347143688348,20.189191312310992
407,0.13222526554910274,0.17548627348157142,20.321416577860095
408,0.13991880872763843,0.03771219787749791,20.461335386587734
409,0.1306698820905621,0.07876227482353187,20.592005268678296
410,0.020237682199415262,0.43404670039540566,20.61224295087771
411,0.04061470844802195,0.2148021916307676,20.652857659325733
412,0.04304531726432193,0.30362235744041743,20.695902976590055
413,0.028010442004678872,0.1828663863873909,20.723913418594734
414,0.009267815752254294,0.09713846903437527,20.733181234346986
415,0.014408454226516418,0.1739849395082488,20.747589688573502
416,0.11405377808618539,0.10697427837383364,20.861643466659686
417,0.15161594614679005,0.12811627613778434,21.013259412806477
418,0.016085958067228994,0.26493202113673053,21.029345370873706
419,0.004748779915416295,0.10207756271918547,21.034094150789123
420,0.027908231649948607,0.1659875528397177,21.062002382439072
421,0.07815390953453057,1.2868250232609635,21.140156291973604
422,0.013649682926535407,0.2763886025682389,21.153805974900138
423,0.10877625553123432,0.05497582788543712,21.262582230431374
424,0.09656677685925034,0.12847394579164792,21.359149007290625
425,0.00701958180052059,0.20190061872653897,21.366168589091146
426,0.1681509966536328,0.17480900951264344,21.53431958574478
427,0.03193704952840186,0.5627187690667392,21.56625663527318
428,0.000832961718813253,0.8328809891736214,21.567089596991995
429,0.007437629620564549,0.17172311162776682,21.57452722661256
430,0.00599089564791638,0.29274177890144587,21.580518122260475
431,0.008478749308582579,0.3808803746987024,21.58899687156906
432,0.0539058969717648,0.4499921781282884,21.642902768540825
433,0.007346924544435672,0.242562632040861,21.65024969308526
434,0.014910428717680745,0.13794946531122088,21.66516012180294
435,0.06824326098029741,0.359930299314739,21.733403382783237
436,0.06262867933374072,0.20729384062016695,21.79603206211698
437,0.004459666242717805,0.1532797512837336,21.800491728359695
438,0.0818121605244623,0.1825042576863029,21.882303888884156
439,0.011600420609983446,0.2562102166754664,21.89390430949414
440,0.19489183790534678,0.9703179703741881,22.088796147399485
441,0.012610051083885139,0.8256078434657287,22.10140619848337
442,0.07949937200387398,0.1325941944321916,22.180905570487244
443,0.10643469993275588,0.3906384166069193,22.28734027042
444,0.021868025780084444,0.23526097391828651,22.309208296200083
445,0.07032822461605286,0.3289552507769995,22.379536520816135
446,0.0231741720512243,0.08878500263053622,22.40271069286736
447,0.005580014498615001,0.924569482372176,22.408290707365975
448,0.03505782856121381,0.11684047037576394,22.44334853592719
449,0.04387856152640809,0.17179227333393374,22.487227097453598
450,0.024258841561302175,0.5869764352506353,22.5114859390149
451,0.06112027135949608,0.4322008799595275,22.572606210374396
452,0.15123288255693157,0.11434968855503383,22.72383909293133
453,0.0049692836909969226,0.01284370242346835,22.728808376622325
454,0.023420467058922263,0.3817837720426341,22.752228843681248
455,0.019769468746126746,0.4362571116810619,22.771998312427375
456,0.0905377822416437,0.15259518680528583,22.862536094669018
457,0.010553887282403668,0.05255048026670297,22.87308998195142
458,0.23550293667767425,0.6967245292623606,23.108592918629093
459,0.019927140930501117,0.02783201725467996,23.128520059559595
460,0.03595459280994446,0.5981132491775047,23.164474652369538
461,0.006547249473709229,0.03883980831479975,23.171021901843247
462,0.06674821507052849,0.26381577433260905,23.237770116913776
463,0.05750433422589808,0.008423394760091652,23.295274451139672
464,0.004173538089465014,0.05066900912236808,23.299447989229137
465,0.047028324084411044,0.11576748794414043,23.34647631331355
466,0.027909630679699572,0.12315072965212384,23.374385943993246
467,0.043717088273078915,0.2732177496172408,23.418103032266327
468,0.0477667795422208,0.0390245336427173,23.46586981180855
469,0.016918993539459484,0.12258681254267106,23.482788805348008
470,0.013832792241157991,0.1522701549064134,23.496621597589165
471,0.005720555072742906,0.19580237871426917,23.502342152661907
472,0.06218034375612955,0.1663182240702174,23.564522496418036
473,0.012630797592867466,0.9922245412079113,23.577153294010902
474,0.09315420452972396,0.25837953316547607,23.670307498540627
475,0.044167567674611746,0.05674440795477784,23.71447506621524
476,0.006766078916814036,0.16965512512352007,23.721241145132055
477,0.08372263073029176,0.1651351483084008,23.804963775862348
478,0.050581091166080255,0.09316709143375031,23.855544867028428
479,0.0015924003021333415,0.8341581013623984,23.85713726733056
480,0.020612011765492065,0.31680941383776834,23.877749279096054
481,0.07968854944885335,0.43948797094902026,23.957437828544908
482,0.026967946423453383,0.1865007414716245,23.984405774968362
483,0.029605371274628662,0.6712914650191374,24.01401114624299
484,0.01713619445645259,0.17858318337730253,24.03114734069944
485,0.008110564161325417,0.23319797766573594,24.039257904860765
486,0.06833354875339413,0.07396442530023487,24.10759145361416
487,0.005588233287167479,0.20396481444057504,24.113179686901326
488,0.006319433767947697,0.07382609435032259,24.119499120669275
489,0.022580551779662342,0.05113145316860969,24.142079672448936
490,0.03889032498625772,0.2005863600794517,24.180969997435195
491,0.08755908336518164,0.27263518386033875,24.268529080800377
492,0.02620382725373901,0.07029863756864627,24.294732908054115
493,0.1107847316267378,0.1390946585532494,24.405517639680852
494,0.027754700477051544,0.3723161191505274,24.433272340157902
